Sex,Length,Diameter,Height,Wholeweight,Shuckedweight,Visceraweight,Shellweight,target
0.0,0.37,0.28,0.105,0.22399999999999998,0.0815,0.0575,0.075,0
1.0,0.49,0.4,0.145,0.6635,0.21,0.1295,0.2515,1
1.0,0.565,0.44,0.15,0.983,0.4475,0.2355,0.2485,0
0.0,0.59,0.475,0.145,1.053,0.4415,0.262,0.325,1
2.0,0.38,0.29,0.085,0.2285,0.08800000000000001,0.0465,0.075,0
2.0,0.5,0.4,0.12,0.616,0.261,0.14300000000000002,0.1935,0
0.0,0.64,0.53,0.165,1.1895,0.4765,0.3,0.35,1
0.0,0.465,0.36,0.115,0.5795,0.295,0.1395,0.12,0
1.0,0.425,0.335,0.095,0.322,0.1205,0.061,0.125,1
2.0,0.52,0.41,0.14,0.6625,0.2775,0.1555,0.196,1
0.0,0.645,0.505,0.185,1.463,0.5920000000000001,0.3905,0.41600000000000004,1
2.0,0.365,0.27,0.09,0.2155,0.1005,0.049,0.0655,0
1.0,0.675,0.54,0.21,1.5930000000000002,0.6859999999999999,0.318,0.45,1
2.0,0.445,0.33,0.11,0.358,0.1525,0.067,0.1185,0
2.0,0.465,0.345,0.105,0.4015,0.242,0.0345,0.109,0
0.0,0.56,0.455,0.155,0.797,0.34,0.19,0.2425,1
2.0,0.25,0.19,0.06,0.0765,0.036000000000000004,0.0115,0.0245,0
0.0,0.48,0.37,0.1,0.5135,0.243,0.1015,0.135,0
0.0,0.625,0.5,0.18,1.3705,0.645,0.303,0.3705,1
2.0,0.375,0.29,0.1,0.21899999999999997,0.0925,0.038,0.075,0
2.0,0.47,0.375,0.125,0.5225,0.2265,0.10400000000000001,0.162,0
2.0,0.485,0.355,0.13,0.581,0.245,0.132,0.168,1
0.0,0.69,0.54,0.185,1.6195,0.5329999999999999,0.353,0.555,1
2.0,0.55,0.435,0.14,0.7995,0.295,0.1905,0.23800000000000002,1
0.0,0.5,0.385,0.145,0.7615,0.24600000000000002,0.195,0.204,1
1.0,0.6,0.465,0.15,1.1025,0.5455,0.262,0.25,0
1.0,0.555,0.44,0.145,0.8815,0.43,0.1975,0.2155,0
1.0,0.625,0.525,0.195,1.3519999999999999,0.4505,0.2445,0.53,1
2.0,0.495,0.375,0.115,0.5755,0.31,0.1145,0.1395,0
0.0,0.58,0.45,0.155,0.8275,0.321,0.1975,0.2445,0
0.0,0.43,0.33,0.095,0.34,0.1315,0.085,0.11199999999999999,1
2.0,0.365,0.265,0.135,0.2215,0.105,0.047,0.0605,0
2.0,0.16,0.12,0.02,0.018000000000000002,0.0075,0.0045,0.005,0
2.0,0.19,0.13,0.03,0.0295,0.0155,0.015,0.01,0
1.0,0.52,0.4,0.125,0.6865,0.295,0.1715,0.185,0
1.0,0.64,0.51,0.165,1.486,0.7595,0.332,0.321,0
2.0,0.41,0.325,0.1,0.3245,0.132,0.07200000000000001,0.106,0
0.0,0.59,0.475,0.14,0.977,0.4625,0.2025,0.275,1
2.0,0.465,0.36,0.105,0.498,0.214,0.11599999999999999,0.14,1
0.0,0.605,0.475,0.15,1.15,0.575,0.23199999999999998,0.297,1
0.0,0.415,0.32,0.1,0.3005,0.1215,0.0575,0.10400000000000001,1
1.0,0.54,0.42,0.14,0.8035,0.38,0.1805,0.21,0
1.0,0.56,0.44,0.135,0.8025,0.35,0.1615,0.259,0
2.0,0.61,0.465,0.15,0.9605,0.4495,0.1725,0.28600000000000003,0
2.0,0.575,0.475,0.17,0.9670000000000001,0.3775,0.284,0.275,1
0.0,0.555,0.43,0.165,0.7575,0.2735,0.1635,0.275,1
0.0,0.32,0.24,0.085,0.17,0.0655,0.047,0.049,0
2.0,0.565,0.44,0.175,0.8735,0.414,0.21,0.21,1
0.0,0.72,0.565,0.19,2.081,1.0815,0.4305,0.503,1
0.0,0.5,0.375,0.15,0.636,0.2535,0.145,0.19,1
2.0,0.415,0.33,0.1,0.3905,0.1925,0.0755,0.1025,0
2.0,0.33,0.265,0.09,0.18,0.068,0.036000000000000004,0.06,0
1.0,0.71,0.575,0.175,1.555,0.6465,0.3705,0.52,1
0.0,0.625,0.475,0.16,1.0845,0.5005,0.2355,0.3105,1
1.0,0.595,0.465,0.15,0.98,0.4115,0.196,0.2255,1
0.0,0.66,0.485,0.155,1.2275,0.61,0.27399999999999997,0.3,0
2.0,0.375,0.3,0.075,0.14400000000000002,0.059000000000000004,0.03,0.044000000000000004,0
2.0,0.405,0.305,0.1,0.268,0.1145,0.053,0.085,0
2.0,0.365,0.275,0.085,0.223,0.098,0.0375,0.075,0
0.0,0.62,0.48,0.15,1.266,0.6285,0.2575,0.309,1
1.0,0.625,0.485,0.175,1.3619999999999999,0.6765,0.2615,0.3705,1
2.0,0.175,0.125,0.05,0.0235,0.008,0.0035,0.008,0
0.0,0.685,0.52,0.165,1.5190000000000001,0.6990000000000001,0.3685,0.4,1
0.0,0.695,0.56,0.185,1.74,0.885,0.3715,0.4375,1
1.0,0.49,0.38,0.125,0.5489999999999999,0.245,0.1075,0.174,1
0.0,0.65,0.495,0.18,1.7930000000000001,0.8005,0.33899999999999997,0.53,1
1.0,0.585,0.46,0.165,1.058,0.486,0.25,0.294,0
1.0,0.56,0.435,0.125,0.8775,0.3345,0.2145,0.29,1
2.0,0.475,0.375,0.11,0.494,0.21100000000000002,0.109,0.1545,0
0.0,0.335,0.265,0.105,0.222,0.0935,0.055999999999999994,0.075,0
0.0,0.7,0.55,0.2,1.5230000000000001,0.693,0.306,0.4405,1
1.0,0.695,0.525,0.205,1.8185,0.8190000000000001,0.4025,0.4525,1
0.0,0.77,0.62,0.195,2.5155,1.1155,0.6415,0.642,1
0.0,0.74,0.58,0.205,2.381,0.8155,0.4695,0.488,1
0.0,0.315,0.25,0.09,0.203,0.0615,0.037000000000000005,0.0795,1
0.0,0.35,0.255,0.08,0.1915,0.08,0.0385,0.063,0
2.0,0.41,0.315,0.095,0.2805,0.114,0.0345,0.11,0
2.0,0.55,0.435,0.125,0.741,0.348,0.1585,0.20600000000000002,0
2.0,0.52,0.38,0.125,0.5545,0.28800000000000003,0.1295,0.16699999999999998,0
2.0,0.485,0.365,0.125,0.426,0.163,0.0965,0.151,0
2.0,0.4,0.31,0.1,0.127,0.106,0.071,0.085,0
2.0,0.3,0.23,0.095,0.1385,0.055999999999999994,0.0365,0.037000000000000005,0
2.0,0.435,0.335,0.11,0.33399999999999996,0.1355,0.0775,0.0965,0
1.0,0.535,0.405,0.125,0.927,0.26,0.1425,0.345,1
1.0,0.43,0.325,0.12,0.445,0.165,0.0995,0.155,0
2.0,0.57,0.445,0.155,0.867,0.3705,0.1705,0.28,0
1.0,0.6,0.475,0.18,1.1805,0.4345,0.2475,0.425,1
0.0,0.675,0.54,0.175,1.5545,0.6645,0.278,0.512,1
0.0,0.655,0.525,0.18,1.402,0.624,0.2935,0.365,1
0.0,0.54,0.41,0.145,0.9890000000000001,0.2815,0.213,0.355,1
1.0,0.625,0.445,0.16,1.09,0.46,0.2965,0.304,1
2.0,0.185,0.135,0.04,0.027000000000000003,0.0105,0.0055,0.009000000000000001,0
1.0,0.615,0.46,0.15,1.0265,0.4935,0.201,0.2745,1
2.0,0.36,0.265,0.095,0.2315,0.105,0.046,0.075,0
0.0,0.54,0.435,0.18,0.996,0.3835,0.226,0.325,1
0.0,0.68,0.54,0.195,1.7825,0.5565,0.3235,0.4285,1
1.0,0.475,0.38,0.145,0.57,0.16699999999999998,0.11800000000000001,0.187,1
1.0,0.635,0.485,0.165,1.2945,0.6679999999999999,0.2605,0.2715,0
0.0,0.475,0.37,0.125,0.649,0.34700000000000003,0.136,0.142,0
0.0,0.585,0.46,0.15,1.206,0.581,0.21600000000000003,0.32299999999999995,1
1.0,0.61,0.45,0.13,0.8725,0.389,0.1715,0.272,1
0.0,0.475,0.375,0.125,0.593,0.27699999999999997,0.115,0.18,1
0.0,0.625,0.465,0.14,1.195,0.4825,0.205,0.4,1
2.0,0.435,0.345,0.12,0.4475,0.221,0.11199999999999999,0.125,0
2.0,0.29,0.215,0.065,0.0985,0.0425,0.021,0.031,0
2.0,0.48,0.37,0.125,0.5435,0.244,0.10099999999999999,0.165,0
1.0,0.57,0.44,0.19,1.018,0.447,0.207,0.265,0
0.0,0.69,0.525,0.2,1.7825,0.9165,0.3325,0.461,1
1.0,0.655,0.515,0.2,1.494,0.7255,0.309,0.405,1
0.0,0.53,0.415,0.175,0.7395,0.261,0.1395,0.2645,1
0.0,0.63,0.505,0.17,1.0915,0.4615,0.266,0.3,0
2.0,0.525,0.4,0.125,0.6965,0.369,0.1385,0.16399999999999998,0
0.0,0.53,0.425,0.13,0.7455,0.2995,0.1355,0.245,1
0.0,0.58,0.445,0.16,0.9840000000000001,0.49,0.201,0.27,0
0.0,0.595,0.47,0.175,0.991,0.382,0.2395,0.5,1
1.0,0.575,0.45,0.16,1.068,0.556,0.214,0.2575,1
0.0,0.58,0.45,0.12,0.8685,0.418,0.1475,0.2605,0
2.0,0.375,0.29,0.085,0.2385,0.11800000000000001,0.045,0.0695,0
0.0,0.65,0.52,0.17,1.3655,0.6155,0.2885,0.36,1
2.0,0.44,0.365,0.115,0.501,0.2435,0.084,0.1465,0
0.0,0.65,0.525,0.19,1.4995,0.6265,0.4005,0.395,1
1.0,0.37,0.29,0.115,0.25,0.111,0.057,0.075,0
2.0,0.39,0.31,0.085,0.344,0.18100000000000002,0.0695,0.079,0
2.0,0.455,0.355,0.105,0.37200000000000005,0.138,0.0765,0.135,0
2.0,0.56,0.44,0.13,0.7235,0.349,0.149,0.2,0
0.0,0.655,0.525,0.16,1.46,0.6859999999999999,0.311,0.405,1
0.0,0.66,0.525,0.2,1.489,0.6065,0.3795,0.42100000000000004,1
2.0,0.575,0.45,0.125,0.78,0.3275,0.188,0.235,0
1.0,0.435,0.395,0.105,0.3635,0.136,0.098,0.13,0
1.0,0.605,0.475,0.165,1.056,0.433,0.2195,0.35700000000000004,0
0.0,0.455,0.345,0.15,0.5795,0.1685,0.125,0.215,1
1.0,0.49,0.375,0.15,0.5755,0.22,0.14400000000000002,0.19,0
0.0,0.765,0.6,0.22,2.302,1.0070000000000001,0.509,0.6205,1
2.0,0.55,0.43,0.145,0.7895,0.3745,0.171,0.223,1
1.0,0.57,0.445,0.155,1.0170000000000001,0.5265,0.2025,0.265,1
0.0,0.375,0.29,0.1,0.276,0.1175,0.0565,0.085,0
0.0,0.55,0.425,0.155,0.9175,0.2775,0.243,0.335,1
1.0,0.575,0.46,0.185,1.094,0.4485,0.217,0.345,1
1.0,0.58,0.44,0.175,1.073,0.4005,0.2345,0.335,1
0.0,0.495,0.38,0.135,0.6295,0.263,0.1425,0.215,1
2.0,0.4,0.32,0.095,0.348,0.19399999999999998,0.053,0.087,0
2.0,0.56,0.445,0.15,0.8225,0.3685,0.187,0.23600000000000002,1
1.0,0.61,0.485,0.17,1.1005,0.5125,0.22899999999999998,0.305,1
0.0,0.645,0.48,0.15,1.192,0.6055,0.2595,0.285,0
0.0,0.32,0.245,0.075,0.1555,0.0585,0.038,0.049,1
0.0,0.59,0.455,0.16,1.09,0.5,0.2215,0.292,0
0.0,0.48,0.375,0.115,0.6765,0.3205,0.1065,0.17,0
2.0,0.475,0.36,0.125,0.4905,0.205,0.1305,0.125,0
0.0,0.505,0.44,0.14,0.8275,0.3415,0.1855,0.239,0
0.0,0.425,0.325,0.095,0.3785,0.1705,0.08,0.1,0
0.0,0.545,0.44,0.12,0.8565,0.3475,0.1715,0.24,1
1.0,0.61,0.485,0.165,1.087,0.4255,0.23199999999999998,0.38,1
1.0,0.475,0.375,0.125,0.588,0.237,0.1715,0.155,1
2.0,0.46,0.37,0.11,0.3965,0.1485,0.0855,0.1455,0
0.0,0.62,0.48,0.16,1.0765,0.41200000000000003,0.253,0.3,1
0.0,0.66,0.52,0.19,1.558,0.755,0.298,0.4,1
1.0,0.675,0.535,0.16,1.41,0.5920000000000001,0.3175,0.42,1
2.0,0.27,0.205,0.05,0.084,0.03,0.0185,0.028999999999999998,0
2.0,0.43,0.315,0.095,0.37799999999999995,0.175,0.08,0.1045,0
1.0,0.555,0.435,0.165,0.97,0.336,0.2315,0.295,1
2.0,0.545,0.43,0.14,0.687,0.2615,0.1405,0.25,0
2.0,0.5,0.39,0.12,0.5955,0.2455,0.147,0.17300000000000001,0
1.0,0.595,0.455,0.16,1.04,0.452,0.2655,0.28800000000000003,0
0.0,0.575,0.44,0.145,0.87,0.3945,0.2195,0.225,0
1.0,0.59,0.46,0.145,0.9905,0.45299999999999996,0.2205,0.275,0
0.0,0.565,0.39,0.125,0.7440000000000001,0.35200000000000004,0.13,0.1685,1
0.0,0.31,0.235,0.06,0.12,0.0415,0.033,0.04,1
2.0,0.445,0.36,0.11,0.4235,0.182,0.0765,0.14,0
1.0,0.61,0.48,0.175,1.0675,0.391,0.21600000000000003,0.42,1
1.0,0.6,0.47,0.15,0.922,0.363,0.19399999999999998,0.305,1
2.0,0.61,0.48,0.165,1.097,0.4215,0.264,0.335,1
0.0,0.55,0.41,0.13,0.8705,0.4455,0.2115,0.213,0
1.0,0.705,0.54,0.205,1.757,0.8265,0.41700000000000004,0.461,0
0.0,0.615,0.51,0.15,1.296,0.545,0.3315,0.32,0
1.0,0.37,0.275,0.08,0.22699999999999998,0.09300000000000001,0.0625,0.07,0
1.0,0.475,0.375,0.15,0.5589999999999999,0.1955,0.1215,0.1945,1
2.0,0.435,0.355,0.125,0.4075,0.1535,0.07400000000000001,0.165,0
1.0,0.47,0.365,0.12,0.5429999999999999,0.2295,0.1495,0.15,0
0.0,0.725,0.565,0.215,1.891,0.6975,0.4725,0.58,1
2.0,0.43,0.34,0.125,0.384,0.1375,0.061,0.146,1
0.0,0.635,0.49,0.175,1.375,0.623,0.2705,0.395,1
2.0,0.435,0.325,0.11,0.36700000000000005,0.1595,0.08,0.105,0
1.0,0.66,0.525,0.16,1.2770000000000001,0.4975,0.319,0.39399999999999996,1
0.0,0.7,0.55,0.195,1.6245,0.675,0.34700000000000003,0.535,1
2.0,0.155,0.105,0.05,0.0175,0.005,0.0035,0.005,0
0.0,0.68,0.52,0.195,1.4535,0.5920000000000001,0.391,0.4125,1
2.0,0.36,0.25,0.115,0.465,0.21,0.1055,0.128,0
1.0,0.49,0.365,0.13,0.6835,0.165,0.1315,0.205,1
1.0,0.66,0.53,0.17,1.431,0.622,0.309,0.39799999999999996,1
0.0,0.565,0.44,0.155,0.868,0.348,0.217,0.26,1
1.0,0.49,0.37,0.14,0.585,0.243,0.115,0.195,1
2.0,0.34,0.25,0.075,0.1785,0.0665,0.0455,0.045,0
1.0,0.68,0.5,0.185,1.7409999999999999,0.7665,0.3255,0.4685,1
0.0,0.715,0.565,0.175,1.9525,0.7645,0.4185,0.4135,1
0.0,0.6,0.47,0.175,1.105,0.4865,0.247,0.315,1
2.0,0.52,0.41,0.14,0.5995,0.242,0.1375,0.182,1
1.0,0.565,0.45,0.185,0.9285,0.302,0.1805,0.265,1
1.0,0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24,1
2.0,0.205,0.155,0.045,0.0495,0.0235,0.011000000000000001,0.013999999999999999,0
2.0,0.445,0.345,0.12,0.4035,0.16899999999999998,0.0825,0.13,0
1.0,0.63,0.505,0.165,1.065,0.4595,0.21600000000000003,0.315,1
1.0,0.62,0.475,0.175,1.0165,0.4355,0.214,0.325,1
0.0,0.605,0.47,0.115,1.114,0.3925,0.29100000000000004,0.31,1
2.0,0.595,0.475,0.155,0.9840000000000001,0.4865,0.184,0.2755,1
2.0,0.54,0.395,0.135,0.6555,0.2705,0.155,0.192,0
1.0,0.65,0.495,0.155,1.337,0.615,0.3195,0.335,0
0.0,0.35,0.265,0.09,0.1775,0.0575,0.042,0.068,1
0.0,0.595,0.46,0.14,0.852,0.4215,0.2255,0.22699999999999998,0
0.0,0.61,0.49,0.16,1.112,0.465,0.228,0.341,1
0.0,0.565,0.455,0.15,0.9795,0.444,0.205,0.275,0
0.0,0.63,0.5,0.185,1.3619999999999999,0.5785,0.3125,0.384,1
0.0,0.43,0.345,0.115,0.3045,0.0925,0.055,0.12,1
0.0,0.665,0.525,0.18,1.429,0.6715,0.29,0.4,1
0.0,0.615,0.45,0.15,1.198,0.7070000000000001,0.2095,0.2505,0
0.0,0.355,0.28,0.095,0.2455,0.0955,0.062,0.075,1
0.0,0.495,0.39,0.15,0.853,0.3285,0.18899999999999997,0.27,1
1.0,0.735,0.565,0.205,2.1275,0.9490000000000001,0.46,0.565,1
0.0,0.635,0.515,0.16,1.2075,0.5385,0.282,0.345,1
2.0,0.425,0.31,0.095,0.3075,0.139,0.0745,0.09300000000000001,0
2.0,0.52,0.39,0.13,0.5545,0.2355,0.1095,0.1895,0
1.0,0.55,0.425,0.145,0.797,0.297,0.15,0.265,0
0.0,0.51,0.4,0.13,0.6435,0.27,0.1665,0.205,1
2.0,0.525,0.385,0.13,0.607,0.2355,0.125,0.195,0
1.0,0.625,0.475,0.13,0.8595,0.3195,0.1775,0.24,1
0.0,0.5,0.4,0.13,0.7715,0.37,0.16,0.21100000000000002,0
2.0,0.535,0.455,0.14,1.0015,0.53,0.1765,0.244,0
2.0,0.66,0.525,0.215,1.786,0.6725,0.3615,0.4065,1
0.0,0.475,0.36,0.14,0.5135,0.24100000000000002,0.1045,0.155,0
1.0,0.555,0.44,0.14,0.846,0.34600000000000003,0.1715,0.2735,1
0.0,0.52,0.45,0.15,0.895,0.3615,0.18600000000000003,0.235,1
0.0,0.565,0.455,0.155,0.9355,0.42100000000000004,0.183,0.26,1
0.0,0.57,0.45,0.135,1.02,0.546,0.204,0.25,0
1.0,0.725,0.565,0.21,2.1425,1.03,0.48700000000000004,0.503,1
2.0,0.575,0.44,0.125,0.8515,0.4555,0.1715,0.1965,0
1.0,0.595,0.48,0.2,0.975,0.358,0.2035,0.34,1
1.0,0.605,0.475,0.175,1.382,0.609,0.2325,0.3985,1
0.0,0.66,0.53,0.17,1.3905,0.5905,0.212,0.45299999999999996,1
2.0,0.415,0.31,0.105,0.3595,0.16699999999999998,0.083,0.0915,0
0.0,0.56,0.45,0.145,0.9355,0.425,0.1645,0.2725,1
1.0,0.57,0.455,0.165,1.0595,0.44,0.2195,0.285,1
2.0,0.475,0.365,0.105,0.4175,0.1645,0.099,0.127,0
0.0,0.345,0.27,0.09,0.195,0.078,0.0455,0.059000000000000004,0
0.0,0.48,0.38,0.135,0.528,0.2,0.1395,0.16,1
1.0,0.585,0.46,0.17,1.0835,0.3745,0.326,0.325,1
1.0,0.52,0.405,0.14,0.6915,0.276,0.13699999999999998,0.215,1
1.0,0.575,0.42,0.19,1.764,0.914,0.377,0.4095,1
1.0,0.495,0.37,0.12,0.594,0.28,0.11,0.1375,0
1.0,0.67,0.54,0.195,1.619,0.74,0.3305,0.465,1
1.0,0.635,0.515,0.19,1.3715,0.5065,0.305,0.45,1
1.0,0.685,0.54,0.16,1.6675,0.833,0.3775,0.475,1
2.0,0.57,0.425,0.14,0.7655,0.331,0.14,0.24,1
2.0,0.545,0.43,0.15,0.742,0.3525,0.158,0.20800000000000002,1
2.0,0.27,0.19,0.06,0.099,0.0445,0.017,0.03,0
0.0,0.475,0.395,0.135,0.5920000000000001,0.2465,0.1645,0.2,1
1.0,0.755,0.575,0.2,2.073,1.0135,0.4655,0.48,1
1.0,0.45,0.36,0.125,0.4995,0.2035,0.1,0.17,1
0.0,0.535,0.435,0.15,0.725,0.26899999999999996,0.1385,0.25,0
0.0,0.43,0.335,0.115,0.406,0.166,0.0935,0.135,0
1.0,0.62,0.48,0.165,1.043,0.4835,0.221,0.31,1
0.0,0.62,0.46,0.17,1.127,0.535,0.2635,0.29600000000000004,0
0.0,0.67,0.52,0.19,1.6385,0.8115,0.369,0.391,0
2.0,0.505,0.355,0.125,0.601,0.25,0.1205,0.185,0
2.0,0.41,0.33,0.105,0.335,0.1525,0.07400000000000001,0.11,0
0.0,0.6,0.465,0.165,1.038,0.4975,0.2205,0.251,0
2.0,0.48,0.37,0.125,0.474,0.179,0.1035,0.175,0
2.0,0.34,0.265,0.08,0.2015,0.09,0.0475,0.055,0
2.0,0.55,0.43,0.145,0.7120000000000001,0.3025,0.152,0.225,1
2.0,0.275,0.2,0.065,0.1035,0.0475,0.0205,0.03,0
0.0,0.515,0.39,0.12,0.6125,0.302,0.1365,0.1415,0
0.0,0.67,0.525,0.2,1.7405,0.6205,0.297,0.657,1
0.0,0.6,0.495,0.175,1.3005,0.6195,0.284,0.3285,1
1.0,0.585,0.465,0.17,0.9915,0.3865,0.22399999999999998,0.265,1
0.0,0.63,0.51,0.17,1.1885,0.4915,0.3065,0.348,0
1.0,0.58,0.43,0.17,1.48,0.6535,0.324,0.4155,1
2.0,0.525,0.4,0.145,0.6095,0.248,0.159,0.175,0
0.0,0.585,0.475,0.15,1.065,0.5315,0.19899999999999998,0.2885,1
2.0,0.275,0.195,0.09,0.1125,0.0545,0.0295,0.0355,0
1.0,0.615,0.475,0.165,1.023,0.4905,0.1955,0.3035,1
2.0,0.3,0.23,0.08,0.1275,0.0435,0.0265,0.04,0
2.0,0.56,0.44,0.155,0.8109999999999999,0.3685,0.17800000000000002,0.235,1
0.0,0.64,0.495,0.17,1.139,0.5395,0.282,0.285,1
1.0,0.62,0.515,0.155,1.3255,0.6685,0.2605,0.335,1
1.0,0.375,0.295,0.11,0.3005,0.1255,0.0575,0.1035,0
1.0,0.55,0.405,0.125,0.6509999999999999,0.2965,0.13699999999999998,0.2,0
2.0,0.46,0.35,0.12,0.4885,0.193,0.105,0.155,1
0.0,0.695,0.53,0.15,1.4769999999999999,0.6375,0.3025,0.43,1
2.0,0.485,0.375,0.13,0.5535,0.266,0.11199999999999999,0.157,0
0.0,0.515,0.405,0.13,0.722,0.32,0.131,0.21,1
2.0,0.25,0.18,0.065,0.0805,0.0345,0.0185,0.0215,0
1.0,0.555,0.42,0.11,0.9309999999999999,0.4445,0.171,0.225,0
1.0,0.535,0.41,0.13,0.7145,0.335,0.14400000000000002,0.2075,0
0.0,0.585,0.46,0.145,0.9335,0.478,0.1825,0.235,0
0.0,0.59,0.435,0.165,0.9765,0.4525,0.2395,0.235,0
1.0,0.695,0.535,0.175,1.8385,0.8035,0.396,0.503,1
1.0,0.575,0.435,0.15,1.0305,0.4605,0.218,0.36,0
2.0,0.54,0.42,0.14,0.7265,0.3205,0.1445,0.22899999999999998,0
0.0,0.615,0.47,0.15,1.0875,0.4975,0.28300000000000003,0.2685,0
2.0,0.44,0.35,0.125,0.456,0.21,0.0955,0.131,0
2.0,0.455,0.35,0.13,0.4725,0.215,0.0745,0.15,0
2.0,0.355,0.28,0.1,0.2275,0.0935,0.0455,0.085,1
0.0,0.535,0.42,0.125,0.764,0.312,0.1505,0.265,1
0.0,0.5,0.4,0.13,0.6645,0.258,0.133,0.24,1
0.0,0.435,0.335,0.11,0.4385,0.2075,0.0715,0.1315,0
0.0,0.59,0.47,0.15,0.861,0.413,0.16399999999999998,0.249,0
2.0,0.605,0.435,0.13,0.9025,0.43200000000000005,0.174,0.26,1
2.0,0.435,0.345,0.12,0.3215,0.13,0.055999999999999994,0.1185,0
1.0,0.55,0.43,0.15,0.655,0.2635,0.122,0.221,0
2.0,0.55,0.425,0.15,0.639,0.26899999999999996,0.1345,0.217,0
1.0,0.605,0.485,0.165,1.0105,0.435,0.209,0.3,1
0.0,0.59,0.485,0.155,1.0785,0.4535,0.2435,0.31,0
2.0,0.37,0.28,0.09,0.218,0.0995,0.0545,0.0615,0
2.0,0.3,0.22,0.065,0.1195,0.052000000000000005,0.0155,0.035,0
0.0,0.575,0.465,0.15,1.08,0.595,0.2065,0.23800000000000002,0
2.0,0.475,0.35,0.11,0.4565,0.20600000000000002,0.099,0.13,0
0.0,0.42,0.325,0.115,0.2885,0.1,0.057,0.1135,1
2.0,0.52,0.4,0.14,0.622,0.278,0.1455,0.16899999999999998,0
0.0,0.6,0.47,0.155,1.036,0.4375,0.196,0.325,1
0.0,0.505,0.4,0.125,0.77,0.2735,0.159,0.255,1
2.0,0.44,0.345,0.115,0.545,0.26899999999999996,0.111,0.1305,0
0.0,0.58,0.46,0.155,1.4395,0.6715,0.273,0.2955,1
1.0,0.51,0.375,0.11,0.5805,0.2865,0.11800000000000001,0.14800000000000002,0
2.0,0.46,0.36,0.14,0.447,0.161,0.087,0.16,0
0.0,0.65,0.495,0.16,1.304,0.57,0.312,0.3725,0
2.0,0.52,0.38,0.135,0.5395,0.2295,0.133,0.157,0
1.0,0.565,0.445,0.125,0.8305,0.3135,0.1785,0.23,1
0.0,0.505,0.39,0.115,0.5585,0.2575,0.11900000000000001,0.1535,0
0.0,0.72,0.565,0.2,2.1055,1.0170000000000001,0.363,0.494,1
1.0,0.58,0.455,0.165,1.1365,0.369,0.3005,0.275,1
0.0,0.59,0.405,0.15,0.853,0.326,0.2615,0.245,0
2.0,0.29,0.21,0.06,0.1045,0.0415,0.022000000000000002,0.035,0
1.0,0.475,0.35,0.115,0.452,0.1715,0.092,0.155,1
1.0,0.57,0.42,0.16,0.8875,0.4315,0.1915,0.223,0
1.0,0.595,0.455,0.155,1.0605,0.5135,0.2165,0.3,1
2.0,0.475,0.365,0.12,0.53,0.2505,0.0975,0.1625,1
2.0,0.67,0.485,0.175,1.2565,0.5355,0.322,0.386,0
0.0,0.725,0.505,0.185,1.9780000000000002,1.026,0.4255,0.4505,1
1.0,0.625,0.47,0.17,1.255,0.525,0.2415,0.405,1
0.0,0.64,0.505,0.155,1.1955,0.5565,0.21100000000000002,0.34600000000000003,1
0.0,0.475,0.375,0.13,0.5175,0.2075,0.1165,0.17,1
2.0,0.54,0.415,0.11,0.619,0.2755,0.15,0.1765,1
2.0,0.55,0.425,0.135,0.6559999999999999,0.257,0.17,0.203,1
2.0,0.32,0.24,0.09,0.1575,0.07,0.0265,0.0425,0
1.0,0.525,0.41,0.115,0.7745,0.41600000000000004,0.163,0.18,0
2.0,0.295,0.225,0.08,0.124,0.0485,0.032,0.04,0
